Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
acylglycerol homeostasis (GO:0055090)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	APOA1
regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	TIMP1
positive regulation of biosynthetic process (GO:0009891)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	APOA1
outflow tract septum morphogenesis (GO:0003148)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	NRP1
viral genome replication (GO:0019079)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	PI4KA
inner ear morphogenesis (GO:0042472)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	ZIC1
regulation of transcription from RNA polymerase III promoter (GO:0006359)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	ICE2
regulation of bone resorption (GO:0045124)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	SPP1
negative regulation of sprouting angiogenesis (GO:1903671)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	THBS1
triglyceride catabolic process (GO:0019433)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	APOA1
lipid transport (GO:0006869)	2/91	0.1585794883855978	1.0	0	0	2.8176951253874334	5.188783621769032	ALB;LBP
positive regulation of cellular protein metabolic process (GO:0032270)	2/91	0.1585794883855978	1.0	0	0	2.8176951253874334	5.188783621769032	THBS1;AGT
phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)	2/91	0.1585794883855978	1.0	0	0	2.8176951253874334	5.188783621769032	AGT;GPR18
negative regulation of protein phosphorylation (GO:0001933)	3/178	0.1624567934292485	1.0	0	0	2.16076058772688	3.926843559109099	IGFBP3;CDK5RAP3;DCN
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	2/93	0.16406652763146962	1.0	0	0	2.75709953129308	4.98341129618075	HMOX1;VEGFA
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	2/93	0.16406652763146962	1.0	0	0	2.75709953129308	4.98341129618075	THBS1;VEGFA
positive regulation of ATP metabolic process (GO:1903580)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	IGF1
mitotic G2/M transition checkpoint (GO:0044818)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	CDK5RAP3
regulation of protein oligomerization (GO:0032459)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	MMP3
chromosome condensation (GO:0030261)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	NUSAP1
cellular nitrogen compound biosynthetic process (GO:0044271)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	ARG2
cholesterol efflux (GO:0033344)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	APOA1
apoptotic nuclear changes (GO:0030262)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	CDK5RAP3
positive regulation of ERBB signaling pathway (GO:1901186)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	AGT
positive regulation of protein oligomerization (GO:0032461)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	MMP3
response to alkaloid (GO:0043279)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	HMOX1
vitamin transport (GO:0051180)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	APOA1
positive regulation of ion transmembrane transporter activity (GO:0032414)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	CTSS
cellular response to amyloid-beta (GO:1904646)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	IGF1
NAD metabolic process (GO:0019674)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	NMRK2
regulation of ion homeostasis (GO:2000021)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	AGT
negative regulation of axon extension (GO:0030517)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	SEMA3F
positive regulation of immune effector process (GO:0002699)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	LBP
response to glucocorticoid (GO:0051384)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	IL1RN
positive regulation of vascular endothelial growth factor production (GO:0010575)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	C3
ear morphogenesis (GO:0042471)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	ZIC1
Golgi to plasma membrane protein transport (GO:0043001)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	C16ORF70
camera-type eye development (GO:0043010)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	VEGFA
mammary gland development (GO:0030879)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	VEGFA
proteoglycan biosynthetic process (GO:0030166)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	IGF1
regulation of cellular senescence (GO:2000772)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	ARG2
positive regulation of protein metabolic process (GO:0051247)	2/96	0.1723592061067551	1.0	0	0	2.6709401709401708	4.695979092582814	PLK2;AGT
negative regulation of cell motility (GO:2000146)	2/97	0.17513882884534687	1.0	0	0	2.6434047052603753	4.6052770601986515	IGFBP5;SEMG1
regulation of centrosome duplication (GO:0010824)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	PLK2
regulation of voltage-gated calcium channel activity (GO:1901385)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	NPPA
negative regulation of insulin receptor signaling pathway (GO:0046627)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	AHSG
respiratory tube development (GO:0030323)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	VEGFA
cyclic nucleotide metabolic process (GO:0009187)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	NPR1
response to amyloid-beta (GO:1904645)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	IGF1
negative regulation of locomotion (GO:0040013)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	ELANE
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	DCN
regulation of vascular smooth muscle cell proliferation (GO:1904705)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	IGF1
positive regulation of filopodium assembly (GO:0051491)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	NRP1
positive regulation of embryonic development (GO:0040019)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	IGF1
L-amino acid transport (GO:0015807)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	SLC1A6
regulation of protein import into nucleus (GO:0042306)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	ZIC1
response to UV (GO:0009411)	2/98	0.1779256745634796	1.0	0	0	2.6164311878597593	4.516979001894479	ELANE;IVL
small GTPase mediated signal transduction (GO:0007264)	2/99	0.18071946398801675	1.0	0	0	2.5900025900025905	4.4310007065714005	PLK2;IGF1
phosphorylation (GO:0016310)	5/386	0.18424505371568817	1.0	0	0	1.6606881891855985	2.8090351298294847	IGFBP3;PLK2;PI4KA;FAM20C;CDK15
internal peptidyl-lysine acetylation (GO:0018393)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	CPA4
negative regulation of cellular response to insulin stimulus (GO:1900077)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	AHSG
positive regulation of glucose import (GO:0046326)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	IGF1
apoptotic cell clearance (GO:0043277)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	THBS1
regulation of histone acetylation (GO:0035065)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	SDR16C5
regulation of transcription regulatory region DNA binding (GO:2000677)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	IGF1
nucleotide biosynthetic process (GO:0009165)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	NPR1
regulation of p38MAPK cascade (GO:1900744)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	VEGFA
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	PLBD1
positive regulation of wound healing (GO:0090303)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	THBS1
response to ketone (GO:1901654)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	THBS1
regulation of apoptotic process (GO:0042981)	9/815	0.18699195796196455	1.0	0	0	1.415762151958471	2.373793773388354	IGFBP3;PLK2;ALB;IGF2;IGF1;MPO;THBS1;LTF;VEGFA
negative regulation of cell-matrix adhesion (GO:0001953)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	THBS1
phosphatidylcholine acyl-chain remodeling (GO:0036151)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	PLBD1
phosphatidylinositol phosphorylation (GO:0046854)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	PI4KA
negative regulation of synaptic transmission (GO:0050805)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	PLK2
cardiac muscle cell development (GO:0055013)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	VEGFA
regulation of protein localization to nucleus (GO:1900180)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	CDK5RAP3
regulation of vascular endothelial growth factor production (GO:0010574)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	C3
transcription from RNA polymerase III promoter (GO:0006383)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	ICE2
muscle fiber development (GO:0048747)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	VEGFA
regulation of autophagy of mitochondrion (GO:1903146)	1/27	0.19068187605935943	1.0	0	0	4.748338081671415	7.868702801091048	CTSK
regulation of vasculature development (GO:1901342)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	HMOX1
cellular response to ketone (GO:1901655)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	SPP1
hydrogen ion transmembrane transport (GO:1902600)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	UCP2
carboxylic acid catabolic process (GO:0046395)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	LYVE1
negative regulation of JNK cascade (GO:0046329)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	SERPINB3
positive regulation of calcium-mediated signaling (GO:0050850)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	IGF1
triglyceride homeostasis (GO:0070328)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	APOA1
regulation of receptor internalization (GO:0002090)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	VEGFA
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway (GO:0051482)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	GPR18
regulation of fatty acid biosynthetic process (GO:0042304)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	APOA1
positive regulation of lipid biosynthetic process (GO:0046889)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	APOA1
positive regulation of protein tyrosine kinase activity (GO:0061098)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	AGT
bicellular tight junction assembly (GO:0070830)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	POF1B
positive regulation of nucleic acid-templated transcription (GO:1903508)	6/502	0.19902324766220122	1.0	0	0	1.5323322096230463	2.473695431593213	EHF;ZIC1;SPP1;IGF1;AGT;PITX3
dicarboxylic acid transport (GO:0006835)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	SLC1A6
regulation of macrophage derived foam cell differentiation (GO:0010743)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	AGT
lung development (GO:0030324)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	VEGFA
positive regulation of histone modification (GO:0031058)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	SDR16C5
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	AGT
respiratory system development (GO:0060541)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	VEGFA
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	VEGFA
regulation of cellular biosynthetic process (GO:0031326)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	C3
regulation of myoblast differentiation (GO:0045661)	1/29	0.20327522995644154	1.0	0	0	4.420866489832007	7.043299759641978	IGFBP3
monocarboxylic acid metabolic process (GO:0032787)	2/108	0.2061318333545436	1.0	0	0	2.3741690408357075	3.7493811660590723	ME1;IGF1
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	3/201	0.20734295233897715	1.0	0	0	1.9135093761959434	3.010679452868993	NRP1;FGA;FGG
negative regulation of protein kinase activity (GO:0006469)	2/109	0.208980528625013	1.0	0	0	2.3523876734885913	3.682696296944313	CDK5RAP3;DCN
regulation of actin cytoskeleton reorganization (GO:2000249)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	NRP1
positive regulation of cation channel activity (GO:2001259)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	CTSS
regulation of developmental growth (GO:0048638)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	IGF1
negative regulation of endothelial cell proliferation (GO:0001937)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	THBS1
acylglycerol catabolic process (GO:0046464)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	APOA1
cellular response to cAMP (GO:0071320)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	IGFBP5
bile acid and bile salt transport (GO:0015721)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	ALB
phosphatidylinositol 3-kinase signaling (GO:0014065)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	IGF1
regulation of blood coagulation (GO:0030193)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	THBS1
activation of protein kinase B activity (GO:0032148)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	IGF1
chondroitin sulfate metabolic process (GO:0030204)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	DCN
regulation of autophagy (GO:0010506)	3/203	0.21137515896441728	1.0	0	0	1.8946570670708602	2.9445258046881246	PLK2;CTSK;DCN
regulation of MAPK cascade (GO:0043408)	3/203	0.21137515896441728	1.0	0	0	1.8946570670708602	2.9445258046881246	IGF2;ALOX12B;IGF1
negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/31	0.21567386227111168	1.0	0	0	4.1356492969396195	6.344036018337483	THBS1
regulation of glucose import (GO:0046324)	1/31	0.21567386227111168	1.0	0	0	4.1356492969396195	6.344036018337483	IGF1
regulation of protein tyrosine kinase activity (GO:0061097)	1/31	0.21567386227111168	1.0	0	0	4.1356492969396195	6.344036018337483	AGT
secondary alcohol metabolic process (GO:1902652)	1/31	0.21567386227111168	1.0	0	0	4.1356492969396195	6.344036018337483	APOA1
skeletal system morphogenesis (GO:0048705)	1/31	0.21567386227111168	1.0	0	0	4.1356492969396195	6.344036018337483	LTF
positive regulation of bone mineralization (GO:0030501)	1/31	0.21567386227111168	1.0	0	0	4.1356492969396195	6.344036018337483	LTF
