Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ATF6-mediated unfolded protein response (GO:0036500)	1/9	0.08649906605727922	0.42524540856483223	0	0	11.11111111111111	27.195796245869616	DDIT3
regulation of interleukin-1 secretion (GO:0050704)	1/9	0.08649906605727922	0.4248361252072145	0	0	11.11111111111111	27.195796245869616	HMGB1
pericardium development (GO:0060039)	1/9	0.08649906605727922	0.42442762893297675	0	0	11.11111111111111	27.195796245869616	NOTCH1
regulation of interferon-gamma secretion (GO:1902713)	1/9	0.08649906605727922	0.4240199174738673	0	0	11.11111111111111	27.195796245869616	NR1H4
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)	1/9	0.08649906605727922	0.4236129885703415	0	0	11.11111111111111	27.195796245869616	NFE2L2
cellular response to dopamine (GO:1903351)	1/9	0.08649906605727922	0.4232068399715205	0	0	11.11111111111111	27.195796245869616	MAPK1
embryonic forelimb morphogenesis (GO:0035115)	1/9	0.08649906605727922	0.4228014694351493	0	0	11.11111111111111	27.195796245869616	TFAP2A
peptidyl-arginine omega-N-methylation (GO:0035247)	1/9	0.08649906605727922	0.4223968747275558	0	0	11.11111111111111	27.195796245869616	CARM1
regulation of integrin activation (GO:0033623)	1/9	0.08649906605727922	0.4219930536236098	0	0	11.11111111111111	27.195796245869616	SRC
positive regulation of leukocyte apoptotic process (GO:2000108)	1/9	0.08649906605727922	0.4215900039066818	0	0	11.11111111111111	27.195796245869616	SIRT1
response to dopamine (GO:1903350)	1/9	0.08649906605727922	0.4211877233686029	0	0	11.11111111111111	27.195796245869616	MAPK1
heterochromatin organization (GO:0070828)	1/9	0.08649906605727922	0.4207862098096243	0	0	11.11111111111111	27.195796245869616	SETD7
positive regulation of astrocyte differentiation (GO:0048711)	1/9	0.08649906605727922	0.420385461038377	0	0	11.11111111111111	27.195796245869616	NOTCH1
sympathetic ganglion development (GO:0061549)	1/9	0.08649906605727922	0.4199854748718324	0	0	11.11111111111111	27.195796245869616	CTNNB1
peptidyl-arginine methylation (GO:0018216)	1/9	0.08649906605727922	0.4195862491352622	0	0	11.11111111111111	27.195796245869616	CARM1
negative regulation of protein sumoylation (GO:0033234)	1/9	0.08649906605727922	0.4191877816621993	0	0	11.11111111111111	27.195796245869616	CTNNB1
negative regulation of alcohol biosynthetic process (GO:1902931)	1/9	0.08649906605727922	0.41879007029439835	0	0	11.11111111111111	27.195796245869616	NFKB1
Notch signaling involved in heart development (GO:0061314)	1/9	0.08649906605727922	0.41839311288179704	0	0	11.11111111111111	27.195796245869616	NOTCH1
atrioventricular valve development (GO:0003171)	1/9	0.08649906605727922	0.4179969072824771	0	0	11.11111111111111	27.195796245869616	NOTCH1
engulfment of apoptotic cell (GO:0043652)	1/9	0.08649906605727922	0.41760145136262616	0	0	11.11111111111111	27.195796245869616	NCOA3
negative regulation of lymphocyte apoptotic process (GO:0070229)	1/9	0.08649906605727922	0.4172067429964989	0	0	11.11111111111111	27.195796245869616	BCL6
endothelial cell chemotaxis (GO:0035767)	1/9	0.08649906605727922	0.41681278006637945	0	0	11.11111111111111	27.195796245869616	NR4A1
negative regulation of chromatin silencing (GO:0031936)	1/9	0.08649906605727922	0.41641956046254325	0	0	11.11111111111111	27.195796245869616	HMGA1
mitral valve morphogenesis (GO:0003183)	1/9	0.08649906605727922	0.4160270820832195	0	0	11.11111111111111	27.195796245869616	NOTCH1
muscle cell fate commitment (GO:0042693)	1/9	0.08649906605727922	0.4156353428345535	0	0	11.11111111111111	27.195796245869616	MYOD1
axonal transport of mitochondrion (GO:0019896)	1/9	0.08649906605727922	0.4152443406305699	0	0	11.11111111111111	27.195796245869616	HIF1A
fatty acid homeostasis (GO:0055089)	1/9	0.08649906605727922	0.4148540733931352	0	0	11.11111111111111	27.195796245869616	SIRT1
regulation of nephron tubule epithelial cell differentiation (GO:0072182)	1/9	0.08649906605727922	0.414464539051921	0	0	11.11111111111111	27.195796245869616	CTNNB1
regulation of glycoprotein biosynthetic process (GO:0010559)	1/9	0.08649906605727922	0.4140757355443676	0	0	11.11111111111111	27.195796245869616	GATA1
histone H3-K4 trimethylation (GO:0080182)	1/9	0.08649906605727922	0.41368766081564745	0	0	11.11111111111111	27.195796245869616	KMT2A
neuron projection development (GO:0031175)	4/167	0.08695465716236947	0.41547716807075974	0	0	2.3952095808383236	5.849984378998449	RB1;GSK3B;NCOA3;HMGB1
fatty acid oxidation (GO:0019395)	2/50	0.08924145426065531	0.426004809253624	0	0	4.0	9.665638453950644	PPARGC1A;PPARD
wound healing (GO:0042060)	2/50	0.08924145426065531	0.42560667391787294	0	0	4.0	9.665638453950644	SMAD3;SRF
heart morphogenesis (GO:0003007)	2/50	0.08924145426065531	0.4252092820654753	0	0	4.0	9.665638453950644	NOTCH1;CHD7
fatty acid metabolic process (GO:0006631)	3/106	0.09024754316611207	0.4296018775901771	0	0	2.830188679245283	6.80716671134672	PPARA;PPARGC1A;PPARD
peptidyl-serine modification (GO:0018209)	4/170	0.09137378179419808	0.4345576966409998	0	0	2.3529411764705883	5.630109865738132	GSK3B;PARP1;PRKDC;MAPK1
DNA-templated transcription, elongation (GO:0006354)	3/108	0.09417066909666223	0.44744220149000685	0	0	2.7777777777777777	6.562906984126773	PBRM1;TBP;TAF6
regulation of calcium ion transport (GO:0051924)	2/52	0.09537879226975067	0.4527609087930583	0	0	3.8461538461538463	9.038073186511602	CTNNB1;PML
B cell differentiation (GO:0030183)	2/52	0.09537879226975067	0.4523401272793101	0	0	3.8461538461538463	9.038073186511602	HDAC4;HDAC5
positive regulation of cell-substrate adhesion (GO:0010811)	2/52	0.09537879226975067	0.4519201271611306	0	0	3.8461538461538463	9.038073186511602	GSK3B;NCOA3
regulation of response to stress (GO:0080134)	1/10	0.09563817205648316	0.45272874954010534	0	0	10.0	23.47183249325781	H2AFY
regulation of B cell apoptotic process (GO:0002902)	1/10	0.09563817205648316	0.4523091677518383	0	0	10.0	23.47183249325781	BCL6
regulation of phospholipase C activity (GO:1900274)	1/10	0.09563817205648316	0.45189036296688295	0	0	10.0	23.47183249325781	ESR1
ganglion development (GO:0061548)	1/10	0.09563817205648316	0.4514723330288932	0	0	10.0	23.47183249325781	CTNNB1
male meiosis I (GO:0007141)	1/10	0.09563817205648316	0.451055075789495	0	0	10.0	23.47183249325781	DNMT3L
negative regulation of cholesterol transport (GO:0032375)	1/10	0.09563817205648316	0.4506385891082489	0	0	10.0	23.47183249325781	NFKB1
cellular response to thyroid hormone stimulus (GO:0097067)	1/10	0.09563817205648316	0.450222870852614	0	0	10.0	23.47183249325781	GATA1
dorsal/ventral axis specification (GO:0009950)	1/10	0.09563817205648316	0.4498079188979111	0	0	10.0	23.47183249325781	SMAD2
regulation of myeloid leukocyte differentiation (GO:0002761)	1/10	0.09563817205648316	0.44939373112728687	0	0	10.0	23.47183249325781	CEBPB
negative regulation of oxidative stress-induced neuron death (GO:1903204)	1/10	0.09563817205648316	0.4489803054316776	0	0	10.0	23.47183249325781	HIF1A
negative regulation of cytosolic calcium ion concentration (GO:0051481)	1/10	0.09563817205648316	0.4485676397097735	0	0	10.0	23.47183249325781	SMAD3
gas transport (GO:0015669)	1/10	0.09563817205648316	0.4481557318679831	0	0	10.0	23.47183249325781	MYC
contractile actin filament bundle assembly (GO:0030038)	1/10	0.09563817205648316	0.4477445798203978	0	0	10.0	23.47183249325781	SRC
mesoderm morphogenesis (GO:0048332)	1/10	0.09563817205648316	0.4473341814887567	0	0	10.0	23.47183249325781	SMAD2
response to laminar fluid shear stress (GO:0034616)	1/10	0.09563817205648316	0.4469245348024117	0	0	10.0	23.47183249325781	NFE2L2
hair cell differentiation (GO:0035315)	1/10	0.09563817205648316	0.4465156376982924	0	0	10.0	23.47183249325781	CTNNB1
positive regulation of glial cell differentiation (GO:0045687)	1/10	0.09563817205648316	0.44610748812087164	0	0	10.0	23.47183249325781	NOTCH1
regulation of amyloid-beta clearance (GO:1900221)	1/10	0.09563817205648316	0.4457000840221311	0	0	10.0	23.47183249325781	SRF
base-excision repair, AP site formation (GO:0006285)	1/10	0.09563817205648316	0.445293423361527	0	0	10.0	23.47183249325781	TDG
cell differentiation involved in metanephros development (GO:0072202)	1/10	0.09563817205648316	0.44488750410595584	0	0	10.0	23.47183249325781	STAT1
positive regulation of T cell apoptotic process (GO:0070234)	1/10	0.09563817205648316	0.4444823242297209	0	0	10.0	23.47183249325781	TP53
regulation of histone phosphorylation (GO:0033127)	1/10	0.09563817205648316	0.44407788171449825	0	0	10.0	23.47183249325781	H2AFY
regulation of fatty acid beta-oxidation (GO:0031998)	1/10	0.09563817205648316	0.44367417454930325	0	0	10.0	23.47183249325781	PPARA
positive regulation of circadian rhythm (GO:0042753)	1/10	0.09563817205648316	0.4432712007304574	0	0	10.0	23.47183249325781	NKX2-1
positive regulation of T cell receptor signaling pathway (GO:0050862)	1/10	0.09563817205648316	0.442868958261555	0	0	10.0	23.47183249325781	RELA
regulation of podosome assembly (GO:0071801)	1/10	0.09563817205648316	0.4424674451534302	0	0	10.0	23.47183249325781	SRC
negative regulation of stem cell differentiation (GO:2000737)	1/10	0.09563817205648316	0.4420666594241246	0	0	10.0	23.47183249325781	NOTCH1
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)	1/10	0.09563817205648316	0.4416665990988539	0	0	10.0	23.47183249325781	JUN
negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	1/10	0.09563817205648316	0.4412672622099761	0	0	10.0	23.47183249325781	BRCA1
negative regulation of embryonic development (GO:0045992)	1/10	0.09563817205648316	0.440868646796959	0	0	10.0	23.47183249325781	CTNNB1
regulation of mitochondrial depolarization (GO:0051900)	1/10	0.09563817205648316	0.44047075090634796	0	0	10.0	23.47183249325781	SRC
stress fiber assembly (GO:0043149)	1/10	0.09563817205648316	0.4400735725917345	0	0	10.0	23.47183249325781	SRC
regulation of astrocyte differentiation (GO:0048710)	1/10	0.09563817205648316	0.43967710991372394	0	0	10.0	23.47183249325781	NOTCH1
positive regulation of interleukin-13 production (GO:0032736)	1/10	0.09563817205648316	0.4392813609399042	0	0	10.0	23.47183249325781	RARA
positive regulation of lipid localization (GO:1905954)	1/10	0.09563817205648316	0.43888632374481434	0	0	10.0	23.47183249325781	NFKB1
positive regulation of execution phase of apoptosis (GO:1900119)	1/10	0.09563817205648316	0.4384919964099134	0	0	10.0	23.47183249325781	TP53
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953)	1/10	0.09563817205648316	0.438098377023549	0	0	10.0	23.47183249325781	CTNNB1
endothelial tube morphogenesis (GO:0061154)	1/10	0.09563817205648316	0.43770546368092694	0	0	10.0	23.47183249325781	CTNNB1
forelimb morphogenesis (GO:0035136)	1/10	0.09563817205648316	0.43731325448408026	0	0	10.0	23.47183249325781	TFAP2A
pulmonary valve development (GO:0003177)	1/10	0.09563817205648316	0.4369217475418385	0	0	10.0	23.47183249325781	NOTCH1
positive regulation of type 2 immune response (GO:0002830)	1/10	0.09563817205648316	0.43653094096979744	0	0	10.0	23.47183249325781	RARA
negative regulation of protein kinase activity (GO:0006469)	3/109	0.09615827141735159	0.43851265330004036	0	0	2.7522935779816513	6.445210415961149	RB1;CDKN1A;H2AFY
Wnt signaling pathway (GO:0016055)	3/109	0.09615827141735159	0.4381211241453082	0	0	2.7522935779816513	6.445210415961149	GSK3B;MYC;CTNNB1
negative regulation of cytokine production (GO:0001818)	3/110	0.09816297213951251	0.4468560631828121	0	0	2.727272727272727	6.3303441832308405	KAT5;RARA;HMGB1
embryonic organ development (GO:0048568)	2/53	0.09849179715211694	0.44795333410628585	0	0	3.773584905660377	8.746347214774913	KMT2A;RARA
protein targeting to mitochondrion (GO:0006626)	2/54	0.1016331727713355	0.4618291012040294	0	0	3.7037037037037033	8.468093679531842	HSP90AA1;HSPA4
positive regulation of immune response (GO:0050778)	2/54	0.1016331727713355	0.4614182212207518	0	0	3.7037037037037033	8.468093679531842	MYB;SIRT1
negative regulation of protein phosphorylation (GO:0001933)	4/178	0.10366938902763159	0.47024434862933684	0	0	2.2471910112359548	5.093367179998013	RB1;H2AFY;PRKDC;MEN1
positive regulation of canonical Wnt signaling pathway (GO:0090263)	3/113	0.1042776844975899	0.47258350265648424	0	0	2.6548672566371683	6.001852818126971	TBL1XR1;RUVBL1;NFKB1
negative regulation of morphogenesis of an epithelium (GO:1905331)	1/11	0.10468629924390684	0.47401436117272105	0	0	9.090909090909092	20.51624569943165	STAT1
regulation of stem cell population maintenance (GO:2000036)	1/11	0.10468629924390684	0.4735941356752275	0	0	9.090909090909092	20.51624569943165	NCOA3
interleukin-27-mediated signaling pathway (GO:0070106)	1/11	0.10468629924390684	0.4731746545984558	0	0	9.090909090909092	20.51624569943165	STAT1
replicative senescence (GO:0090399)	1/11	0.10468629924390684	0.4727559159660678	0	0	9.090909090909092	20.51624569943165	TP53
negative regulation of leukocyte activation (GO:0002695)	1/11	0.10468629924390684	0.4723379178087149	0	0	9.090909090909092	20.51624569943165	NR1H3
regulation of lipid kinase activity (GO:0043550)	1/11	0.10468629924390684	0.4719206581640076	0	0	9.090909090909092	20.51624569943165	RB1
morphogenesis of an epithelial sheet (GO:0002011)	1/11	0.10468629924390684	0.4715041350764842	0	0	9.090909090909092	20.51624569943165	NOTCH1
mononuclear cell differentiation (GO:1903131)	1/11	0.10468629924390684	0.47108834659758075	0	0	9.090909090909092	20.51624569943165	PPARG
regulation of lamellipodium morphogenesis (GO:2000392)	1/11	0.10468629924390684	0.47067329078560055	0	0	9.090909090909092	20.51624569943165	SRC
positive regulation of extracellular matrix organization (GO:1903055)	1/11	0.10468629924390684	0.47025896570568365	0	0	9.090909090909092	20.51624569943165	SMAD3
regulation of hydrogen peroxide-induced cell death (GO:1903205)	1/11	0.10468629924390684	0.4698453694297771	0	0	9.090909090909092	20.51624569943165	NFE2L2
negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000059)	1/11	0.10468629924390684	0.4694325000366051	0	0	9.090909090909092	20.51624569943165	PML
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/11	0.10468629924390684	0.4690203556116388	0	0	9.090909090909092	20.51624569943165	PPARA
negative regulation of JUN kinase activity (GO:0043508)	1/11	0.10468629924390684	0.4686089342470672	0	0	9.090909090909092	20.51624569943165	TP73
mesonephros development (GO:0001823)	1/11	0.10468629924390684	0.4681982340417674	0	0	9.090909090909092	20.51624569943165	ZBTB16
T-helper cell differentiation (GO:0042093)	1/11	0.10468629924390684	0.4677882531012755	0	0	9.090909090909092	20.51624569943165	HMGB1
positive regulation of myoblast fusion (GO:1901741)	1/11	0.10468629924390684	0.4673789895377573	0	0	9.090909090909092	20.51624569943165	MYOD1
monocyte differentiation (GO:0030224)	1/11	0.10468629924390684	0.46697044146997957	0	0	9.090909090909092	20.51624569943165	PPARG
negative regulation of cellular senescence (GO:2000773)	1/11	0.10468629924390684	0.4665626070232809	0	0	9.090909090909092	20.51624569943165	SIRT1
negative regulation of cell division (GO:0051782)	1/11	0.10468629924390684	0.4661554843295433	0	0	9.090909090909092	20.51624569943165	MYC
response to sterol (GO:0036314)	1/11	0.10468629924390684	0.46574907152716355	0	0	9.090909090909092	20.51624569943165	SMAD2
negative regulation of receptor binding (GO:1900121)	1/11	0.10468629924390684	0.4653433667610249	0	0	9.090909090909092	20.51624569943165	RUVBL2
cellular response to interferon-beta (GO:0035458)	1/11	0.10468629924390684	0.46493836818246875	0	0	9.090909090909092	20.51624569943165	STAT1
positive regulation of chondrocyte differentiation (GO:0032332)	1/11	0.10468629924390684	0.4645340739492666	0	0	9.090909090909092	20.51624569943165	ZBTB16
metanephric mesenchyme development (GO:0072075)	1/11	0.10468629924390684	0.46413048222559217	0	0	9.090909090909092	20.51624569943165	STAT1
response to nitric oxide (GO:0071731)	1/11	0.10468629924390684	0.4637275911819936	0	0	9.090909090909092	20.51624569943165	FOXO1
negative regulation of chemotaxis (GO:0050922)	1/11	0.10468629924390684	0.4633253989953657	0	0	9.090909090909092	20.51624569943165	NOTCH1
cellular response to increased oxygen levels (GO:0036295)	1/11	0.10468629924390684	0.4629239038489225	0	0	9.090909090909092	20.51624569943165	FOXO1
low-density lipoprotein receptor particle metabolic process (GO:0032799)	1/11	0.10468629924390684	0.4625231039321702	0	0	9.090909090909092	20.51624569943165	PPARG
positive regulation of glucose metabolic process (GO:0010907)	1/11	0.10468629924390684	0.4621229974408794	0	0	9.090909090909092	20.51624569943165	PPARGC1A
response to thyroid hormone (GO:0097066)	1/11	0.10468629924390684	0.4617235825770584	0	0	9.090909090909092	20.51624569943165	GATA1
